vds;ids;eon;eoff;vdsreal;idsreal;rdson;;
-6,30957;100;0,00000434724;0,00079772;0,963224;84,7339;0,0113676;;
-6,30957;125,893;0,00000423912;0,00106712;1,04119;105,118;0,00990491;;
-6,30957;158,489;0,00000377752;0,00142705;1,13314;130,026;0,00871471;;
-6,30957;199,526;0,0000039934;0,00193685;1,24157;160,264;0,00774704;;
-6,30957;251,189;0,00000687875;0,0026076;1,3691;196,684;0,00696095;;
-6,30957;316,228;0,0000046985;0,00355515;1,51833;240,131;0,0063229;;
-6,30957;398,107;0,00000766572;0,00473727;1,69158;291,376;0,0058055;;
-6,30957;500;0,00000507766;0,00634995;1,88847;350,349;0,00539024;;
-5,7544;0,1;0,0000000187348;0,000000235404;0,246749;0,095712;2,57804;;
-5,7544;0,125893;0,00000000134176;0,000000305186;0,261619;0,120169;2,17709;;
-5,7544;0,158489;0,00000000227082;0,00000041491;0,276718;0,150868;1,83418;;
-5,7544;0,199526;0,00000000154906;0,000000552888;0,291787;0,189409;1,54051;;
-5,7544;0,251189;0,00000000349844;0,000000724519;0,306933;0,237791;1,29077;;
-5,7544;0,316228;0,00000000737016;0,000000958739;0,322349;0,298513;1,07985;;
-5,7544;0,398107;0,00000000982323;0,00000126411;0,33766;0,374747;0,901034;;
-5,7544;0,501187;0,0000000904899;0,0000016523;0,353085;0,470435;0,75055;;
-5,7544;0,630957;0,0000000128172;0,00000214733;0,368785;0,590521;0,624507;;
-5,7544;0,794328;0,00000000418162;0,00000281355;0,384282;0,741283;0,518401;;
-5,7544;1;0,00000000810517;0,00000369392;0,400056;0,930478;0,429946;;
-5,7544;1,25893;0,00000000625156;0,00000484801;0,41598;1,16792;0,356172;;
-5,7544;1,58489;0,0000000342871;0,00000630341;0,4321;1,46588;0,294771;;
-5,7544;1,99526;0,0000000359288;0,00000821331;0,448463;1,83976;0,243761;;
-5,7544;2,51189;0,0000000281631;0,0000106717;0,465129;2,30885;0,201455;;
-5,7544;3,16228;0,0000000901659;0,0000139477;0,482171;2,89731;0,16642;;
-5,7544;3,98107;0,0000000832753;0,0000179928;0,499683;3,63538;0,13745;;
-5,7544;5,01187;0,000000106661;0,0000233979;0,517782;4,5609;0,113526;;
-5,7544;6,30957;0,000000170166;0,0000304773;0,536614;5,72119;0,0937942;;
-5,7544;7,94328;0,000000289164;0,0000395535;0,556362;7,17529;0,0775386;;
-5,7544;10;0,000000395811;0,0000518543;0,57725;8,99685;0,0641614;;
-5,7544;12,5893;0,000000437184;0,0000668231;0,599559;11,2776;0,0531639;;
-5,7544;15,8489;0,000000645415;0,0000869294;0,623632;14,1313;0,0441312;;
-5,7544;19,9526;0,00000127857;0,000113999;0,649892;17,6992;0,0367187;;
-5,7544;25,1189;0,00000104766;0,000148692;0,678857;22,1555;0,0306405;;
-5,7544;31,6228;0,00000159368;0,000194052;0,711169;27,7146;0,0256604;;
-5,7544;39,8107;0,00000208206;0,000255897;0,747622;34,6384;0,0215836;;
-5,7544;50,1187;0,00000217933;0,000336911;0,7892;43,2451;0,0182495;;
-5,7544;63,0957;0,00000277793;0,000441111;0,837103;53,9171;0,0155257;;
-5,7544;79,4328;0,00000345735;0,000586135;0,892758;67,1093;0,013303;;
-5,7544;100;0,00000460667;0,000782835;0,95783;83,3548;0,011491;;
-5,7544;125,893;0,00000433322;0,00104719;1,03422;103,266;0,0100151;;
-5,7544;158,489;0,00000428873;0,00139999;1,12405;127,53;0,008814;;
-5,7544;199,526;0,00000487959;0,00188493;1,22961;156,891;0,00783736;;
-5,7544;251,189;0,00000353404;0,00251648;1,35326;192,117;0,00704392;;
-5,7544;316,228;0,00000432207;0,00339791;1,49724;233,948;0,00639989;;
-5,7544;398,107;0,00000642939;0,0045622;1,6635;283,021;0,00587764;;
-5,7544;500;0,00000664388;0,00607453;1,85123;339,147;0,00545849;;
-5,24807;0,1;0,0000000035823;0,000000233699;0,246432;0,0953043;2,58574;;
-5,24807;0,125893;0,00000000104475;0,000000305753;0,261345;0,119623;2,18474;;
-5,24807;0,158489;0,00000000211763;0,000000412309;0,276434;0,150141;1,84116;;
-5,24807;0,199526;0,0000000155933;0,000000549126;0,291466;0,188445;1,54669;;
-5,24807;0,251189;0,00000000312702;0,000000720714;0,306632;0,236512;1,29648;;
-5,24807;0,316228;0,000000052972;0,000000952078;0,321969;0,296827;1,0847;;
-5,24807;0,398107;0,0000000830383;0,000001255;0,337266;0,372523;0,905355;;
-5,24807;0,501187;0,0000000619106;0,00000163387;0,352635;0,467511;0,754282;;
-5,24807;0,630957;0,0000000216802;0,00000214694;0,368167;0,586694;0,627528;;
-5,24807;0,794328;0,00000000409244;0,0000027765;0,383815;0,736235;0,521321;;
-5,24807;1;0,0000000241745;0,00000366671;0,399559;0,923866;0,432486;;
-5,24807;1,25893;0,0000000206761;0,00000480619;0,415456;1,15926;0,358379;;
-5,24807;1,58489;0,000000033778;0,00000624862;0,431546;1,45457;0,296684;;
-5,24807;1,99526;0,0000000254987;0,00000813492;0,447877;1,82498;0,245414;;
-5,24807;2,51189;0,000000040418;0,0000105617;0,464507;2,28956;0,20288;;
-5,24807;3,16228;0,000000109012;0,0000138145;0,481508;2,87214;0,167648;;
-5,24807;3,98107;0,0000000829797;0,0000177629;0,498973;3,60256;0,138505;;
-5,24807;5,01187;0,000000141094;0,0000231165;0,517016;4,51813;0,114432;;
-5,24807;6,30957;0,000000192185;0,0000300993;0,535783;5,66542;0,0945707;;
-5,24807;7,94328;0,000000285925;0,0000392122;0,555451;7,10257;0,0782042;;
-5,24807;10;0,00000051456;0,0000512086;0,576242;8,90199;0,0647318;;
-5,24807;12,5893;0,000000484604;0,0000657886;0,59843;11,1537;0,053653;;
-5,24807;15,8489;0,000000908554;0,0000858932;0,622353;13,9695;0,044551;;
-5,24807;19,9526;0,000000808277;0,000112139;0,648422;17,4874;0,0370794;;
-5,24807;25,1189;0,0000011421;0,000146181;0,677146;21,8778;0,0309512;;
-5,24807;31,6228;0,00000142471;0,000189929;0,709146;27,3497;0,0259288;;
-5,24807;39,8107;0,00000194695;0,000251994;0,745194;34,1578;0,0218162;;
-5,24807;50,1187;0,00000204454;0,000327188;0,786239;42,6102;0,0184519;;
-5,24807;63,0957;0,000002986;0,000435113;0,833436;53,0756;0,0157028;;
-5,24807;79,4328;0,00000235757;0,000574703;0,888152;65,9901;0,0134589;;
-5,24807;100;0,00000280346;0,000761624;0,951966;81,8607;0,0116291;;
-5,24807;125,893;0,00000263178;0,00102254;1,02667;101,264;0,0101385;;
-5,24807;158,489;0,00000442854;0,00135964;1,11423;124,84;0,00892524;;
-5,24807;199,526;0,00000394876;0,00182399;1,21673;153,268;0,00793859;;
-5,24807;251,189;0,00000343317;0,00245024;1,33626;187,231;0,00713694;;
-5,24807;316,228;0,00000329723;0,00327098;1,47474;227,366;0,00648623;;
-5,24807;398,107;0,00000283192;0,00434093;1,6337;274,178;0,00595855;;
-5,24807;500;0,00000553395;0,00578831;1,812;327,366;0,00553508;;
-4,7863;0,1;0,0000000127905;0,000000230293;0,246082;0,0948586;2,59419;;
-4,7863;0,125893;0,00000000137223;0,000000309177;0,261043;0,119026;2,19315;;
-4,7863;0,158489;0,0000000132793;0,000000411165;0,276111;0,149346;1,8488;;
-4,7863;0,199526;0,00000000270847;0,000000545013;0,291112;0,187391;1,5535;;
-4,7863;0,251189;0,0000000012936;0,000000715403;0,306252;0,235116;1,30256;;
-4,7863;0,316228;0,00000000405639;0,000000945449;0,321568;0,294982;1,09013;;
-4,7863;0,398107;0,0000000687945;0,0000012449;0,336833;0,370091;0,910135;;
-4,7863;0,501187;0,0000000178555;0,00000162274;0,352203;0,464307;0,758557;;
-4,7863;0,630957;0,0000000102571;0,00000213162;0,36769;0,582486;0,631242;;
-4,7863;0,794328;0,0000000064817;0,00000275519;0,383298;0,730717;0,524551;;
-4,7863;1;0,0000000379882;0,00000363445;0,399011;0,916635;0,4353;;
-4,7863;1,25893;0,0000000278029;0,00000475896;0,414878;1,1498;0,360826;;
-4,7863;1,58489;0,0000000248767;0,00000613486;0,430937;1,4422;0,298806;;
-4,7863;1,99526;0,0000000198745;0,00000804922;0,447232;1,80883;0,24725;;
-4,7863;2,51189;0,0000000479039;0,0000104315;0,463821;2,26847;0,204464;;
-4,7863;3,16228;0,0000000784339;0,0000136761;0,480777;2,84463;0,169012;;
-4,7863;3,98107;0,0000000894507;0,0000175217;0,49819;3,5667;0,139678;;
-4,7863;5,01187;0,000000112249;0,0000227977;0,516173;4,47137;0,115439;;
-4,7863;6,30957;0,000000194167;0,0000296953;0,534867;5,60448;0,0954355;;
-4,7863;7,94328;0,000000227601;0,0000387356;0,554447;7,02313;0,0789459;;
-4,7863;10;0,000000279162;0,0000500751;0,575132;8,79838;0,0653679;;
-4,7863;12,5893;0,000000453932;0,0000650222;0,597188;11,0185;0,0541987;;
-4,7863;15,8489;0,000000625645;0,0000851296;0,620946;13,7928;0,0450196;;
-4,7863;19,9526;0,0000007462;0,000110643;0,646808;17,2563;0,0374825;;
-4,7863;25,1189;0,00000105318;0,000144287;0,675267;21,575;0,0312986;;
-4,7863;31,6228;0,00000173197;0,000187977;0,706928;26,9522;0,026229;;
-4,7863;39,8107;0,00000139553;0,00024407;0,742535;33,6346;0,0220765;;
-4,7863;50,1187;0,00000183811;0,000324356;0,783002;41,9197;0,0186786;;
-4,7863;63,0957;0,00000193908;0,000427527;0,829435;52,1617;0,0159012;;
-4,7863;79,4328;0,00000173118;0,000558764;0,883135;64,7764;0,0136336;;
-4,7863;100;0,00000214594;0,000743607;0,945596;80,2437;0,0117841;;
-4,7863;125,893;0,00000229941;0,000987771;1,01849;99,1036;0,010277;;
-4,7863;158,489;0,00000250941;0,0013112;1,10362;121,945;0,00905016;;
-4,7863;199,526;0,00000164012;0,00174703;1,20287;149,382;0,00805232;;
-4,7863;251,189;0,00000266847;0,00234551;1,31807;182,016;0,0072415;;
-4,7863;316,228;0,00000295374;0,00309433;1,45079;220,375;0,0065833;;
-4,7863;398,107;0,00000282356;0,00412094;1,60218;264,843;0,00604955;;
-4,7863;500;0,00000343439;0,0054467;1,77078;315,016;0,00562122;;
-4,36516;0,1;1,37992E-10;0,000000223883;0,245707;0,0943712;2,60363;;
-4,36516;0,125893;0,00000000121334;0,00000030728;0,260708;0,118374;2,20242;;
-4,36516;0,158489;0,0000000018704;0,0000004084;0,275745;0,148478;1,85715;;
-4,36516;0,199526;0,0000000144545;0,00000054056;0,290718;0,186238;1,56101;;
-4,36516;0,251189;0,0000000469907;0,000000709582;0,305831;0,23359;1,30926;;
-4,36516;0,316228;0,0000000624446;0,00000093726;0,321102;0,292966;1,09604;;
-4,36516;0,398107;0,0000000571305;0,00000123366;0,336354;0,367431;0,915421;;
-4,36516;0,501187;0,0000000227708;0,00000160766;0,351703;0,460806;0,763234;;
-4,36516;0,630957;0,00000000254457;0,00000209604;0,367193;0,577882;0,635412;;
-4,36516;0,794328;0,0000000062274;0,00000273228;0,382727;0,724683;0,528131;;
-4,36516;1;0,0000000194325;0,00000359727;0,398408;0,90873;0,438423;;
-4,36516;1,25893;0,0000000272697;0,00000470624;0,414242;1,13946;0,363543;;
-4,36516;1,58489;0,0000000234334;0,00000611655;0,430265;1,42867;0,301164;;
-4,36516;1,99526;0,0000000388384;0,00000795566;0,44652;1,79116;0,249291;;
-4,36516;2,51189;0,000000033972;0,0000103075;0,463066;2,24542;0,206227;;
-4,36516;3,16228;0,0000000880398;0,0000133667;0,479972;2,81457;0,170531;;
-4,36516;3,98107;0,000000113042;0,0000172812;0,497327;3,5275;0,140985;;
-4,36516;5,01187;0,000000115837;0,0000224582;0,515243;4,42029;0,116563;;
-4,36516;6,30957;0,000000205602;0,0000292825;0,533857;5,53792;0,0964003;;
-4,36516;7,94328;0,000000219352;0,000038128;0,553341;6,93637;0,0797739;;
-4,36516;10;0,00000047155;0,000049441;0,573909;8,68525;0,0660785;;
-4,36516;12,5893;0,000000318447;0,000063806;0,59582;10,8709;0,0548088;;
-4,36516;15,8489;0,000000539485;0,0000837584;0,619398;13,6;0,0455439;;
-4,36516;19,9526;0,000000831037;0,000109105;0,645033;17,0043;0,0379337;;
-4,36516;25,1189;0,000000781755;0,000140124;0,673205;21,245;0,0316877;;
-4,36516;31,6228;0,00000134897;0,000184583;0,704496;26,5192;0,0265655;;
-4,36516;39,8107;0,00000144817;0,000242392;0,739623;33,0653;0,0223686;;
-4,36516;50,1187;0,00000139899;0,000315183;0,779463;41,1693;0,0189331;;
-4,36516;63,0957;0,00000226881;0,000413488;0,82507;51,1699;0,0161241;;
-4,36516;79,4328;0,00000181945;0,00054768;0,877675;63,4618;0,01383;;
-4,36516;100;0,00000308995;0,00071724;0,938681;78,4961;0,0119583;;
-4,36516;125,893;0,0000030193;0,000950519;1,00964;96,7743;0,0104329;;
-4,36516;158,489;0,00000354537;0,00127186;1,09218;118,834;0,00919081;;
-4,36516;199,526;0,0000025678;0,00168249;1,188;145,224;0,00818042;;
-4,36516;251,189;0,00000468927;0,00223944;1,29863;176,46;0,00735932;;
-4,36516;316,228;0,00000242154;0,00297402;1,42535;212,97;0,00669272;;
-4,36516;398,107;0,00000330044;0,00390446;1,56892;255,02;0,00615216;;
-4,36516;500;0,00000378822;0,00508514;1,72761;302,114;0,00571838;;
-3,98107;0,1;0,0000000131994;0,000000221991;0,245339;0,0938374;2,61451;;
-3,98107;0,125893;0,00000000345787;0,00000030527;0,260342;0,11766;2,21267;;
-3,98107;0,158489;0,00000000116731;0,00000040206;0,275412;0,147525;1,86689;;
-3,98107;0,199526;0,00000000251856;0,000000535691;0,290282;0,184978;1,56928;;
-3,98107;0,251189;0,00000000426059;0,000000703177;0,305364;0,231921;1,31667;;
-3,98107;0,316228;0,0000000471064;0,000000928249;0,32059;0,290762;1,10259;;
-3,98107;0,398107;0,00000000343907;0,00000121238;0,33581;0,364526;0,921224;;
-3,98107;0,501187;0,00000000475936;0,0000015904;0,351144;0,456981;0,768401;;
-3,98107;0,630957;0,00000000607357;0,00000207576;0,366561;0,572861;0,639878;;
-3,98107;0,794328;0,0000000109819;0,00000270395;0,382098;0,71809;0,532103;;
-3,98107;1;0,00000000710659;0,00000355519;0,397744;0,900091;0,441893;;
-3,98107;1,25893;0,0000000138917;0,00000465883;0,413541;1,12815;0,366564;;
-3,98107;1,58489;0,0000000173946;0,00000603942;0,429523;1,4139;0,303787;;
-3,98107;1,99526;0,0000000270279;0,00000785357;0,445735;1,77187;0,251563;;
-3,98107;2,51189;0,0000000447816;0,0000101664;0,462232;2,22024;0,20819;;
-3,98107;3,16228;0,0000000523455;0,0000131471;0,479083;2,78173;0,172225;;
-3,98107;3,98107;0,0000000814215;0,0000170262;0,496375;3,4847;0,142444;;
-3,98107;5,01187;0,000000176497;0,0000220951;0,514217;4,36451;0,117818;;
-3,98107;6,30957;0,000000221465;0,0000288188;0,532743;5,46523;0,0974786;;
-3,98107;7,94328;0,000000223535;0,0000374363;0,552122;6,84165;0,0807001;;
-3,98107;10;0,000000443927;0,000048716;0,572561;8,56179;0,066874;;
-3,98107;12,5893;0,000000333278;0,0000634445;0,594315;10,7099;0,0554922;;
-3,98107;15,8489;0,000000589612;0,000082002;0,617695;13,3898;0,0461316;;
-3,98107;19,9526;0,000000794671;0,000106571;0,643082;16,7296;0,0384399;;
-3,98107;25,1189;0,000000830125;0,000137359;0,670939;20,8855;0,0321246;;
-3,98107;31,6228;0,00000116719;0,000178991;0,701828;26,048;0,0269437;;
-3,98107;39,8107;0,00000109397;0,000236695;0,736435;32,4464;0,022697;;
-3,98107;50,1187;0,00000137048;0,000309326;0,775596;40,3546;0,0192195;;
-3,98107;63,0957;0,00000129913;0,000405276;0,820309;50,0947;0,0163752;;
-3,98107;79,4328;0,0000021685;0,000531011;0,871736;62,0394;0,0140513;;
-3,98107;100;0,00000149525;0,000700816;0,931181;76,6098;0,0121549;;
-3,98107;125,893;0,00000245358;0,000928439;1,00007;94,2677;0,0106088;;
-3,98107;158,489;0,00000196375;0,0012256;1,07987;115,499;0,00934962;;
-3,98107;199,526;0,00000411483;0,00161242;1,17205;140,784;0,00832515;;
-3,98107;251,189;0,00000195035;0,0021393;1,27791;170,558;0,00749249;;
-3,98107;316,228;0,00000214453;0,00281379;1,39839;205,149;0,00681646;;
-3,98107;398,107;0,00000205318;0,00365984;1,53393;244,714;0,00626823;;
-3,98107;500;0,00000216111;0,00473308;1,68254;288,683;0,00582832;;
-3,63078;0,1;0,00000000220952;0,000000225934;0,244941;0,0932538;2,62661;;
-3,63078;0,125893;0,000000022167;0,000000303025;0,259931;0,11688;2,22392;;
-3,63078;0,158489;4,11871E-10;0,000000397406;0,274684;0,146499;1,87499;;
-3,63078;0,199526;0,00000000868615;0,000000530383;0,289798;0,183601;1,57841;;
-3,63078;0,251189;0,0000000069919;0,000000696211;0,304846;0,230098;1,32485;;
-3,63078;0,316228;0,00000000547781;0,000000918347;0,320028;0,288355;1,10984;;
-3,63078;0,398107;0,0000000422064;0,000001197;0,335225;0,361351;0,927699;;
-3,63078;0,501187;0,0000000283836;0,00000156005;0,350525;0,452801;0,774125;;
-3,63078;0,630957;0,0000000106687;0,00000205834;0,365915;0,567369;0,644934;;
-3,63078;0,794328;0,00000000794178;0,00000267067;0,381403;0,710886;0,536517;;
-3,63078;1;0,0000000133491;0,0000034997;0,39701;0,890654;0,445751;;
-3,63078;1,25893;0,0000000165162;0,00000459491;0,412767;1,1158;0,369928;;
-3,63078;1,58489;0,0000000308079;0,00000595535;0,428705;1,39776;0,306709;;
-3,63078;1,99526;0,000000040588;0,00000773824;0,444869;1,75079;0,254096;;
-3,63078;2,51189;0,0000000316473;0,00000996666;0,461312;2,19274;0,210382;;
-3,63078;3,16228;0,0000000412898;0,000012922;0,478102;2,74587;0,174117;;
-3,63078;3,98107;0,0000001045;0,0000170011;0,495324;3,43796;0,144075;;
-3,63078;5,01187;0,000000104449;0,0000217292;0,513084;4,30362;0,119222;;
-3,63078;6,30957;0,000000125744;0,000028491;0,531514;5,38591;0,0986861;;
-3,63078;7,94328;0,000000228441;0,0000367716;0,550777;6,73831;0,0817382;;
-3,63078;10;0,000000290352;0,0000476736;0,571075;8,42713;0,0677663;;
-3,63078;12,5893;0,000000537815;0,0000617948;0,592655;10,5343;0,0562596;;
-3,63078;15,8489;0,00000043784;0,0000801039;0,61582;13,1608;0,0467921;;
-3,63078;19,9526;0,000000582456;0,00010351;0,640937;16,4304;0,0390092;;
-3,63078;25,1189;0,000000538803;0,000135659;0,668451;20,4943;0,0326164;;
-3,63078;31,6228;0,000000990861;0,000177042;0,698902;25,5356;0,0273697;;
-3,63078;39,8107;0,000000961153;0,000230912;0,732944;31,7741;0,0230673;;
-3,63078;50,1187;0,00000130658;0,000299143;0,77137;39,4709;0,0195428;;
-3,63078;63,0957;0,00000162919;0,000392356;0,81512;48,9306;0,0166587;;
-3,63078;79,4328;0,00000101787;0,000517096;0,865279;60,5026;0,0143015;;
-3,63078;100;0,00000109976;0,00067771;0,923054;74,577;0,0123772;;
-3,63078;125,893;0,00000104442;0,000882333;0,989733;91,5748;0,0108079;;
-3,63078;158,489;0,00000207249;0,00117686;1,06663;111,929;0,00952953;;
-3,63078;199,526;0,00000149565;0,00154196;1,155;136,055;0,00848921;;
-3,63078;251,189;0,00000210335;0,00200469;1,25586;164,304;0,00764352;;
-3,63078;316,228;0,00000158711;0,00264135;1,3699;196,914;0,00695686;;
-3,63078;398,107;0,0000012458;0,003408;1,49722;233,941;0,00639998;;
-3,63078;500;0,00000159687;0,00439858;1,63564;274,753;0,00595314;;
-3,31131;0,1;0,00000000402043;0,000000223575;0,2445;0,0926162;2,63993;;
-3,31131;0,125893;7,58705E-10;0,000000300864;0,259494;0,116027;2,2365;;
-3,31131;0,158489;0,0000000133832;0,000000393226;0,274398;0,145356;1,88777;;
-3,31131;0,199526;0,00000000884496;0,000000524593;0,289261;0,182097;1,58851;;
-3,31131;0,251189;0,0000000498222;0,000000688557;0,304274;0,228107;1,33391;;
-3,31131;0,316228;0,0000000139944;0,000000907435;0,319409;0,285724;1,11789;;
-3,31131;0,398107;0,0000000523551;0,00000118197;0,334579;0,357882;0,934887;;
-3,31131;0,501187;0,0000000101885;0,00000154149;0,349841;0,448237;0,780484;;
-3,31131;0,630957;0,00000000711324;0,00000203183;0,365188;0,561372;0,650527;;
-3,31131;0,794328;0,0000000102698;0,00000263415;0,380636;0,70302;0,54143;;
-3,31131;1;0,00000001264;0,00000344405;0,396201;0,880349;0,45005;;
-3,31131;1,25893;0,0000000122889;0,00000452485;0,411912;1,10232;0,373677;;
-3,31131;1,58489;0,0000000206525;0,00000588288;0,427802;1,38013;0,309971;;
-3,31131;1,99526;0,0000000367562;0,00000761701;0,443912;1,72778;0,256926;;
-3,31131;2,51189;0,000000056665;0,00000986391;0,460295;2,16272;0,212832;;
-3,31131;3,16228;0,0000000697817;0,0000128865;0,477018;2,70673;0,176234;;
-3,31131;3,98107;0,0000000966033;0,0000166891;0,494163;3,38696;0,145902;;
-3,31131;5,01187;0,000000107401;0,0000213523;0,511833;4,23718;0,120796;;
-3,31131;6,30957;0,000000117229;0,0000279521;0,530157;5,29938;0,100041;;
-3,31131;7,94328;0,000000181106;0,0000361212;0,549293;6,62562;0,0829043;;
-3,31131;10;0,000000259061;0,000046564;0,569436;8,28033;0,0687697;;
-3,31131;12,5893;0,000000343591;0,0000607167;0,590826;10,343;0,0571233;;
-3,31131;15,8489;0,00000063946;0,0000777317;0,613755;12,9113;0,0475362;;
-3,31131;19,9526;0,000000336889;0,00010144;0,638576;16,1048;0,0396512;;
-3,31131;25,1189;0,000000605426;0,000131883;0,665717;20,0689;0,0331716;;
-3,31131;31,6228;0,000000866441;0,00017247;0,695692;24,979;0,0278511;;
-3,31131;39,8107;0,00000105223;0,000224272;0,729123;31,0447;0,0234862;;
-3,31131;50,1187;0,00000106387;0,000290342;0,766754;38,5134;0,0199087;;
-3,31131;63,0957;0,000000897739;0,00038089;0,809467;47,6717;0,01698;;
-3,31131;79,4328;0,00000152999;0,000499842;0,858266;58,8445;0,0145853;;
-3,31131;100;0,000000825791;0,000648852;0,914255;72,3899;0,0126296;;
-3,31131;125,893;0,00000141833;0,00085129;0,978592;88,6875;0,0110342;;
-3,31131;158,489;0,00000120246;0,00111467;1,05242;108,117;0,00973409;;
-3,31131;199,526;0,0000019522;0,00146726;1,13678;131,028;0,00867586;;
-3,31131;251,189;0,00000137377;0,00190232;1,23247;157,696;0,00781547;;
-3,31131;316,228;0,0000013197;0,00246221;1,33988;188,27;0,00711677;;
-3,31131;398,107;0,00000211911;0,00317662;1,45883;222,718;0,00655012;;
-3,31131;500;0,00000132957;0,00406334;1,58703;260,363;0,00609543;;
-3,01995;0,1;0,000000020161;0,000000221573;0,244007;0,0919202;2,65455;;
-3,01995;0,125893;0,0000000010951;0,000000294495;0,258986;0,115096;2,25017;;
-3,01995;0,158489;0,00000000155693;0,000000389948;0,273815;0,144119;1,89992;;
-3,01995;0,199526;0,0000000221292;0,000000518327;0,288666;0,180454;1,59966;;
-3,01995;0,251189;0,000000041149;0,000000680189;0,30364;0,225933;1,34394;;
-3,01995;0,316228;0,0000000166989;0,000000895479;0,318729;0,282853;1,12684;;
-3,01995;0,398107;0,0000000163647;0,00000116202;0,333866;0,354095;0,942871;;
-3,01995;0,501187;0,00000000602992;0,00000152011;0,349085;0,443253;0,787553;;
-3,01995;0,630957;0,0000000109699;0,00000200681;0,364389;0,554826;0,656763;;
-3,01995;0,794328;0,00000000777126;0,00000260146;0,37979;0,694433;0,546906;;
-3,01995;1;0,0000000156326;0,00000338291;0,395308;0,869101;0,454846;;
-3,01995;1,25893;0,0000000224595;0,00000444773;0,410968;1,08761;0,377865;;
-3,01995;1,58489;0,0000000245867;0,00000578482;0,426804;1,3609;0,313618;;
-3,01995;1,99526;0,0000000470621;0,00000748508;0,442854;1,70267;0,260094;;
-3,01995;2,51189;0,0000000403858;0,00000968168;0,459172;2,12996;0,215577;;
-3,01995;3,16228;0,0000000468841;0,0000126384;0,47582;2,66403;0,178609;;
-3,01995;3,98107;0,0000000833351;0,0000163486;0,492879;3,33133;0,147953;;
-3,01995;5,01187;0,000000131658;0,0000212107;0,51045;4,16474;0,122565;;
-3,01995;6,30957;0,000000138533;0,0000273661;0,528657;5,20505;0,101566;;
-3,01995;7,94328;0,00000028352;0,0000354145;0,547653;6,50281;0,0842179;;
-3,01995;10;0,000000369984;0,0000458046;0,567626;8,12041;0,0699011;;
-3,01995;12,5893;0,000000400824;0,0000590096;0,588808;10,1347;0,0580982;;
-3,01995;15,8489;0,000000593578;0,0000765304;0,611479;12,6398;0,0483771;;
-3,01995;19,9526;0,000000465633;0,0000993212;0,635978;15,7508;0,0403776;;
-3,01995;25,1189;0,000000623805;0,000127529;0,662712;19,6067;0,0338004;;
-3,01995;31,6228;0,00000105969;0,000165877;0,692171;24,3749;0,0283969;;
-3,01995;39,8107;0,00000115905;0,000217716;0,724938;30,2542;0,0239616;;
-3,01995;50,1187;0,00000101816;0,000282423;0,761712;37,4775;0,0203245;;
-3,01995;63,0957;0,000000996358;0,000366621;0,803309;46,3122;0,0173455;;
-3,01995;79,4328;0,000000823843;0,000478449;0,850653;57,0584;0,0149085;;
-3,01995;100;0,00000144603;0,000627352;0,90474;70,0412;0,0129173;;
-3,01995;125,893;0,00000100516;0,000808969;0,966595;85,5982;0,0112922;;
-3,01995;158,489;0,00000182091;0,00105136;1,0372;104,057;0,00996762;;
-3,01995;199,526;0,00000123818;0,00138602;1,11738;125,702;0,00888911;;
-3,01995;251,189;0,000000845873;0,0017876;1,20771;150,736;0,00801205;;
-3,01995;316,228;0,00000117167;0,0022968;1,30832;179,229;0,00729972;;
-3,01995;398,107;0,0000016235;0,0029214;1,41881;211,071;0,00672196;;
-3,01995;500;0,000000936179;0,00370682;1,5368;245,559;0,00625837;;
-2,75423;0,1;3,33668E-11;0,000000219623;0,243489;0,0911595;2,67102;;
-2,75423;0,125893;0,00000000109459;0,000000292367;0,258346;0,114084;2,26453;;
-2,75423;0,158489;0,00000000641416;0,000000384972;0,273182;0,142769;1,91345;;
-2,75423;0,199526;0,00000000203233;0,000000511592;0,288005;0,178662;1,61201;;
-2,75423;0,251189;0,0000000101063;0,00000067104;0,30294;0,22356;1,35507;;
-2,75423;0,316228;0,000000017158;0,000000878918;0,31798;0,279719;1,13678;;
-2,75423;0,398107;0,0000000208143;0,00000114266;0,333077;0,349963;0,951749;;
-2,75423;0,501187;0,0000000117143;0,00000149849;0,348249;0,437816;0,795422;;
-2,75423;0,630957;0,0000000103714;0,00000197581;0,363504;0,547683;0,663713;;
-2,75423;0,794328;0,00000000764145;0,00000255966;0,378854;0,685065;0,553019;;
-2,75423;1;0,00000000640918;0,00000337205;0,39432;0,856831;0,460207;;
-2,75423;1,25893;0,0000000203511;0,00000436058;0,409925;1,07155;0,382552;;
-2,75423;1,58489;0,000000036882;0,00000567724;0,4257;1,33993;0,317703;;
-2,75423;1,99526;0,0000000411608;0,00000734141;0,441684;1,67529;0,263646;;
-2,75423;2,51189;0,0000000327936;0,00000948034;0,457928;2,09425;0,21866;;
-2,75423;3,16228;0,0000000664139;0,0000123703;0,474494;2,61749;0,181278;;
-2,75423;3,98107;0,000000103097;0,0000159747;0,491459;3,2707;0,150261;;
-2,75423;5,01187;0,000000101949;0,0000207361;0,50892;4,08579;0,124559;;
-2,75423;6,30957;0,000000164108;0,0000267265;0,526998;5,10229;0,103287;;
-2,75423;7,94328;0,000000196642;0,000034596;0,54584;6,36906;0,0857017;;
-2,75423;10;0,000000222163;0,0000446055;0,565627;7,94633;0,0711808;;
-2,75423;12,5893;0,000000323744;0,0000573067;0,58658;9,90807;0,0592023;;
